fileNumber,time,latitude,longitude,pres,temp,psal,doxy,turbidity,chla,nitrate,model_temp,model_salt
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,246.0,13.249,35.326,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,247.96,13.05,35.305,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,249.96,12.917,35.287,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,252.0,12.796,35.273,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,254.04,12.705,35.261,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,256.04,12.626,35.25,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,258.0,12.545,35.242,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,260.0,12.513,35.236,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,262.0,12.485,35.233,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,264.0,12.407,35.226,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,266.0,12.301,35.215,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,268.0,12.235,35.204,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,270.04,12.188,35.196,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,271.96,12.097,35.189,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,273.96,12.038,35.18,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,276.04,11.97,35.173,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,278.04,11.957,35.171,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,280.04,11.94,35.169,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,282.0,11.879,35.162,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,284.0,11.823,35.157,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,286.0,11.729,35.146,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,288.0,11.678,35.138,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,290.04,11.601,35.129,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,291.96,11.482,35.115,,,,,12.613012,35.284683
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,293.96,11.427,35.109,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,296.04,11.346,35.099,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,298.04,11.289,35.092,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,300.0,11.233,35.086,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,301.96,11.158,35.077,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,304.0,11.079,35.068,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,306.04,10.966,35.054,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,308.0,10.834,35.037,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,309.96,10.77,35.026,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,312.04,10.709,35.017,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,314.0,10.657,35.01,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,316.0,10.598,35.003,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,318.0,10.57,34.999,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,320.04,10.545,34.994,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,322.0,10.507,34.992,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,323.96,10.457,34.984,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,326.0,10.421,34.979,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,328.0,10.387,34.974,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,330.0,10.355,34.969,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,331.96,10.324,34.965,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,334.0,10.286,34.961,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,336.08,10.247,34.958,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,338.04,10.201,34.952,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,340.0,10.141,34.945,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,342.04,10.101,34.94,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,344.0,10.085,34.937,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,345.96,10.05,34.935,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,347.96,10.025,34.931,,,,,10.977232,35.065365
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,350.0,9.992,34.927,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,352.0,9.963,34.925,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,353.96,9.94,34.922,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,356.04,9.917,34.92,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,358.0,9.899,34.917,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,360.04,9.885,34.916,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,362.04,9.866,34.914,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,364.08,9.855,34.913,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,366.0,9.848,34.913,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,368.0,9.841,34.912,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,370.0,9.832,34.911,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,372.0,9.814,34.91,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,374.0,9.8,34.908,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,375.92,9.799,34.907,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,377.96,9.792,34.907,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,380.0,9.781,34.906,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,381.96,9.767,34.904,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,384.0,9.755,34.902,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,386.0,9.748,34.901,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,388.0,9.736,34.9,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,390.0,9.716,34.898,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,392.0,9.689,34.896,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,393.96,9.667,34.893,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,395.96,9.646,34.89,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,397.96,9.62,34.889,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,400.0,9.597,34.886,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,402.04,9.57,34.883,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,404.0,9.554,34.882,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,406.0,9.521,34.879,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,408.0,9.518,34.877,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,409.96,9.515,34.876,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,412.0,9.477,34.875,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,414.04,9.437,34.871,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,416.04,9.414,34.867,,,,,9.750213,34.918633
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,418.04,9.388,34.863,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,420.0,9.369,34.861,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,421.96,9.356,34.86,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,423.96,9.349,34.859,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,426.0,9.332,34.857,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,428.04,9.32,34.855,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,430.0,9.306,34.854,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,431.96,9.29,34.852,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,433.96,9.281,34.85,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,435.92,9.255,34.849,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,437.92,9.207,34.844,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,439.96,9.175,34.841,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,441.96,9.152,34.838,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,444.0,9.149,34.838,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,445.96,9.139,34.837,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,448.0,9.135,34.836,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,450.04,9.13,34.836,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,452.0,9.122,34.834,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,454.0,9.119,34.834,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,456.04,9.11,34.835,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,458.0,9.076,34.834,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,459.96,9.053,34.832,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,462.04,9.048,34.831,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,464.0,9.044,34.831,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,466.0,9.041,34.83,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,468.0,9.035,34.829,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,469.96,9.024,34.827,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,471.92,9.0,34.826,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,474.0,8.978,34.822,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,476.04,8.952,34.821,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,478.0,8.919,34.818,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,480.0,8.866,34.814,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,481.96,8.819,34.808,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,484.0,8.783,34.804,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,486.0,8.769,34.803,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,487.96,8.769,34.805,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,489.96,8.777,34.811,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,492.0,8.734,34.811,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,494.0,8.695,34.807,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,496.04,8.678,34.805,,,,,8.901503,34.83331
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,498.0,8.666,34.804,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,500.0,8.635,34.802,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,501.96,8.587,34.798,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,504.0,8.5,34.79,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,506.04,8.457,34.783,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,508.04,8.368,34.777,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,510.0,8.29,34.769,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,511.96,8.261,34.764,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,513.96,8.183,34.759,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,515.96,8.117,34.753,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,517.96,8.061,34.746,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,519.96,8.018,34.742,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,521.96,7.991,34.737,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,524.0,7.916,34.733,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,526.04,7.874,34.726,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,528.04,7.818,34.723,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,530.0,7.764,34.716,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,532.04,7.719,34.713,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,534.0,7.594,34.703,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,535.96,7.501,34.693,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,537.96,7.47,34.69,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,539.96,7.443,34.686,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,542.0,7.418,34.684,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,544.0,7.336,34.678,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,545.96,7.304,34.672,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,547.96,7.286,34.672,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,550.04,7.239,34.667,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,552.04,7.214,34.663,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,554.04,7.184,34.664,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,556.0,7.145,34.66,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,558.0,7.139,34.66,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,560.04,7.139,34.66,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,562.0,7.133,34.66,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,563.92,7.103,34.658,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,565.96,7.072,34.654,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,567.96,7.012,34.649,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,570.0,6.989,34.645,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,571.96,6.984,34.644,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,574.0,6.981,34.644,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,575.96,6.971,34.643,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,578.04,6.947,34.641,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,580.04,6.926,34.64,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,581.92,6.904,34.637,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,584.0,6.869,34.636,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,586.04,6.821,34.632,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,588.04,6.766,34.628,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,590.04,6.735,34.626,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,592.04,6.673,34.623,,,,,7.4587216,34.68096
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,594.0,6.636,34.62,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,596.0,6.607,34.617,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,598.04,6.588,34.616,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,600.04,6.571,34.615,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,601.96,6.555,34.612,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,603.96,6.537,34.611,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,606.0,6.507,34.609,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,608.0,6.475,34.604,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,610.0,6.453,34.603,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,612.04,6.433,34.601,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,614.0,6.413,34.599,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,616.0,6.39,34.597,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,618.0,6.378,34.595,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,619.96,6.351,34.593,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,622.0,6.318,34.591,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,623.96,6.262,34.588,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,625.96,6.234,34.586,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,628.04,6.203,34.583,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,630.0,6.179,34.581,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,631.96,6.154,34.58,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,634.04,6.135,34.578,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,636.04,6.119,34.576,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,638.0,6.1,34.575,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,640.08,6.082,34.573,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,641.96,6.056,34.572,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,643.96,6.018,34.569,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,646.08,6.005,34.568,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,648.0,5.978,34.567,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,649.96,5.94,34.564,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,652.0,5.921,34.562,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,654.04,5.902,34.561,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,656.04,5.884,34.561,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,658.04,5.864,34.559,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,660.0,5.843,34.558,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,661.96,5.832,34.556,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,663.96,5.805,34.556,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,665.96,5.786,34.554,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,668.04,5.79,34.555,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,670.0,5.784,34.556,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,672.0,5.749,34.555,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,674.04,5.729,34.554,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,675.96,5.716,34.553,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,678.0,5.71,34.552,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,680.0,5.712,34.553,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,682.0,5.717,34.553,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,684.0,5.711,34.555,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,685.92,5.685,34.553,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,687.96,5.669,34.551,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,690.04,5.649,34.55,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,692.08,5.649,34.551,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,694.0,5.64,34.551,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,695.96,5.627,34.55,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,697.96,5.627,34.549,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,700.0,5.645,34.554,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,702.04,5.65,34.557,,,,,5.9597187,34.5685
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,704.0,5.647,34.556,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,706.0,5.617,34.556,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,708.0,5.588,34.552,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,709.96,5.569,34.55,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,712.0,5.566,34.549,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,714.08,5.569,34.551,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,716.08,5.574,34.554,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,718.04,5.579,34.556,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,720.0,5.579,34.556,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,722.0,5.58,34.557,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,723.96,5.575,34.557,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,725.96,5.574,34.557,,,,,5.32067,34.58284
3902687,2025-11-13 11:08:56+00:00,4.38748,2.60496,727.96,5.571,34.557,,,,,5.32067,34.58284
